name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_glaberrima_pi.1.34900001.35000000.fasta	83583	569	143.165	127.031	0.463184	0.426574
Oryza_glaberrima_pi.1.35000001.35100000.fasta	74301	599	151.141	133.729	0.474973	0.430847
Oryza_glaberrima_pi.1.3500001.3600000.fasta	96684	391	73.2502	87.2923	-0.585177	0.41744
Oryza_glaberrima_pi.1.35100001.35200000.fasta	93664	790	224.258	176.371	0.991779	0.460857
Oryza_glaberrima_pi.1.35200001.35300000.fasta	64609	588	181.287	131.273	1.38973	0.44589
Oryza_glaberrima_pi.1.35300001.35400000.fasta	83743	403	105.094	89.9713	0.611584	0.431153
Oryza_glaberrima_pi.1.35400001.35500000.fasta	83490	360	91.3378	80.3714	0.496013	0.453776
Oryza_glaberrima_pi.1.35500001.35600000.fasta	91362	587	146.936	131.05	0.442156	0.461928
Oryza_glaberrima_pi.1.35600001.35700000.fasta	84623	375	69.604	83.7202	-0.613154	0.423706
Oryza_glaberrima_pi.1.35700001.35800000.fasta	96759	478	82.7546	106.715	-0.817991	0.420679
Oryza_glaberrima_pi.1.35800001.35900000.fasta	97901	431	92.959	96.2224	-0.123468	0.443262
Oryza_glaberrima_pi.1.35900001.36000000.fasta	82179	439	99.0772	98.0085	0.039702	0.413283
Oryza_glaberrima_pi.1.36000001.36100000.fasta	92772	522	105.659	116.539	-0.340285	0.459493
Oryza_glaberrima_pi.1.3600001.3700000.fasta	93318	217	19.5724	48.4461	-2.15411	0.444226
Oryza_glaberrima_pi.1.36100001.36200000.fasta	97057	420	79.7768	93.7666	-0.54305	0.429523
Oryza_glaberrima_pi.1.36200001.36300000.fasta	96680	490	109.693	109.394	0.00994743	0.441519
Oryza_glaberrima_pi.1.36300001.36400000.fasta	86026	788	228.881	175.924	1.09955	0.435001
Oryza_glaberrima_pi.1.36400001.36500000.fasta	96378	565	139.546	126.138	0.387641	0.440922
Oryza_glaberrima_pi.1.36500001.36600000.fasta	49777	275	51.3496	61.3948	-0.593169	0.438521
Oryza_glaberrima_pi.1.36600001.36700000.fasta	92862	417	97.3256	93.0969	0.165321	0.440013
Oryza_glaberrima_pi.1.36700001.36800000.fasta	90084	544	110.279	121.45	-0.335376	0.439259
Oryza_glaberrima_pi.1.36800001.36900000.fasta	56710	247	49.9452	55.1437	-0.341329	0.471698
Oryza_glaberrima_pi.1.36900001.37000000.fasta	78813	738	191.696	164.761	0.596965	0.436485
Oryza_glaberrima_pi.1.37000001.37100000.fasta	97727	497	95.7459	110.957	-0.49957	0.433678
Oryza_glaberrima_pi.1.3700001.3800000.fasta	65491	231	58.1798	51.5716	0.463528	0.416214
Oryza_glaberrima_pi.1.37100001.37200000.fasta	91493	598	133.169	133.506	-0.00921655	0.42862
Oryza_glaberrima_pi.1.37200001.37300000.fasta	64711	760	224.79	169.673	1.18639	0.442484
Oryza_glaberrima_pi.1.37300001.37400000.fasta	87107	478	96.9576	106.715	-0.333118	0.439094
Oryza_glaberrima_pi.1.37400001.37500000.fasta	85926	808	204.421	180.389	0.486666	0.458748
Oryza_glaberrima_pi.1.37500001.37600000.fasta	94652	345	64.3669	77.0226	-0.597077	0.436273
Oryza_glaberrima_pi.1.37600001.37700000.fasta	93012	307	45.6999	68.5389	-1.20951	0.432896
Oryza_glaberrima_pi.1.37700001.37800000.fasta	96175	402	80.4989	89.7481	-0.374978	0.437748
Oryza_glaberrima_pi.1.37800001.37900000.fasta	91366	500	115.268	111.627	0.118871	0.452149
Oryza_glaberrima_pi.1.37900001.38000000.fasta	96283	447	87.2395	99.7945	-0.458125	0.432355
Oryza_glaberrima_pi.1.38000001.38100000.fasta	96993	513	117.502	114.529	0.0946158	0.451809
Oryza_glaberrima_pi.1.3800001.3900000.fasta	81661	291	49.2794	64.9669	-0.875964	0.427934
Oryza_glaberrima_pi.1.38100001.38200000.fasta	87228	467	95.9723	104.26	-0.289534	0.454388
Oryza_glaberrima_pi.1.38200001.38300000.fasta	93706	591	156.508	131.943	0.67913	0.454112
Oryza_glaberrima_pi.1.38300001.38400000.fasta	83600	449	104.29	100.241	0.14708	0.440693
Oryza_glaberrima_pi.1.38400001.38500000.fasta	95644	429	100.665	95.7759	0.185836	0.424315
Oryza_glaberrima_pi.1.38500001.38600000.fasta	91505	694	150.748	154.938	-0.0987346	0.431774
Oryza_glaberrima_pi.1.38600001.38700000.fasta	95372	601	101.464	134.176	-0.889401	0.445352
Oryza_glaberrima_pi.1.38700001.38800000.fasta	90891	850	232.262	189.766	0.818228	0.430695
Oryza_glaberrima_pi.1.38800001.38900000.fasta	71531	441	122.697	98.455	0.896518	0.424419
Oryza_glaberrima_pi.1.38900001.39000000.fasta	94847	336	81.8955	75.0133	0.333305	0.451403
Oryza_glaberrima_pi.1.39000001.39100000.fasta	95600	505	187.989	112.743	2.43232	0.413765
Oryza_glaberrima_pi.1.3900001.4000000.fasta	89092	357	69.7068	79.7016	-0.455834	0.437895
Oryza_glaberrima_pi.1.39100001.39200000.fasta	77728	416	99.5147	92.8736	0.26025	0.409242
Oryza_glaberrima_pi.1.39200001.39300000.fasta	96947	895	316.559	199.812	2.13525	0.416575
Oryza_glaberrima_pi.1.39300001.39400000.fasta	93587	817	127.087	182.398	-1.10782	0.439893
Oryza_glaberrima_pi.1.39400001.39500000.fasta	89273	401	66.9089	89.5248	-0.919157	0.449271
Oryza_glaberrima_pi.1.39500001.39600000.fasta	90595	272	49.0135	60.7251	-0.699107	0.437463
Oryza_glaberrima_pi.1.39600001.39700000.fasta	90606	162	19.5392	36.1671	-1.6536	0.433302
Oryza_glaberrima_pi.1.39700001.39800000.fasta	77435	246	36.9605	54.9205	-1.18395	0.436748
Oryza_glaberrima_pi.1.39800001.39900000.fasta	96347	340	103.081	75.9063	1.30075	0.443924
Oryza_glaberrima_pi.1.39900001.40000000.fasta	96329	385	69.4656	85.9527	-0.697691	0.411384
Oryza_glaberrima_pi.1.40000001.40100000.fasta	87851	622	130.025	138.864	-0.23226	0.435096
Oryza_glaberrima_pi.1.4000001.4100000.fasta	96713	369	82.0459	82.3807	-0.0147758	0.41094
Oryza_glaberrima_pi.1.400001.500000.fasta	77299	875	275.961	195.347	1.50798	0.415751
Oryza_glaberrima_pi.1.40100001.40200000.fasta	92555	349	85.8133	77.9156	0.368368	0.416809
Oryza_glaberrima_pi.1.40200001.40300000.fasta	92834	389	84.4801	86.8458	-0.099088	0.43476
Oryza_glaberrima_pi.1.40300001.40400000.fasta	84563	385	77.5394	85.9527	-0.356028	0.400396
Oryza_glaberrima_pi.1.40400001.40500000.fasta	96299	488	81.0383	108.948	-0.933403	0.406629
Oryza_glaberrima_pi.1.40500001.40600000.fasta	92530	520	119.87	116.092	0.118624	0.414517
Oryza_glaberrima_pi.1.40600001.40700000.fasta	95613	518	111.306	115.646	-0.136763	0.414202
Oryza_glaberrima_pi.1.40700001.40800000.fasta	97679	405	64.725	90.4178	-1.03398	0.397032
Oryza_glaberrima_pi.1.40800001.40900000.fasta	81094	553	99.7931	123.459	-0.698994	0.428961
Oryza_glaberrima_pi.1.40900001.41000000.fasta	90053	617	170.92	137.748	0.87866	0.424338
Oryza_glaberrima_pi.1.41000001.41100000.fasta	90934	357	43.2169	79.7016	-1.66395	0.411049
Oryza_glaberrima_pi.1.4100001.4200000.fasta	82106	295	56.8329	65.8599	-0.497289	0.422005
Oryza_glaberrima_pi.1.41100001.41200000.fasta	87099	1200	406.264	267.905	1.88907	0.45586
Oryza_glaberrima_pi.1.41200001.41300000.fasta	95780	691	199.433	154.268	1.06877	0.398838
Oryza_glaberrima_pi.1.41300001.41400000.fasta	86460	1503	321.043	335.551	-0.158232	0.473561
Oryza_glaberrima_pi.1.41400001.41500000.fasta	36212	125	26.49	27.9067	-0.181573	0.402794
Oryza_glaberrima_pi.1.41500001.41600000.fasta	88321	1039	298.403	231.961	1.04729	0.448644
Oryza_glaberrima_pi.1.41600001.41700000.fasta	30230	149	40.4297	33.2648	0.7734	0.438689
Oryza_glaberrima_pi.1.41700001.41800000.fasta	77983	598	157.466	133.506	0.654715	0.414465
Oryza_glaberrima_pi.1.41800001.41900000.fasta	80912	517	64.5567	115.422	-1.6063	0.435407
Oryza_glaberrima_pi.1.41900001.42000000.fasta	84855	432	53.017	96.4457	-1.63931	0.414778
Oryza_glaberrima_pi.1.42000001.42100000.fasta	92390	814	92.9816	181.729	-1.78403	0.4408
Oryza_glaberrima_pi.1.4200001.4300000.fasta	93591	725	172.234	161.859	0.234041	0.418715
Oryza_glaberrima_pi.1.42100001.42200000.fasta	60244	640	147.218	142.882	0.110732	0.451533
Oryza_glaberrima_pi.1.42200001.42300000.fasta	91189	889	233.759	198.473	0.649711	0.41424
Oryza_glaberrima_pi.1.42300001.42400000.fasta	93391	474	82.3147	105.822	-0.80925	0.398697
Oryza_glaberrima_pi.1.42400001.42500000.fasta	85780	867	256.934	193.561	1.19636	0.430034
Oryza_glaberrima_pi.1.42500001.42600000.fasta	73511	492	140.622	109.841	1.02112	0.4336
Oryza_glaberrima_pi.1.42600001.42700000.fasta	77738	614	168.379	137.078	0.833126	0.423062
Oryza_glaberrima_pi.1.42700001.42800000.fasta	57345	422	122.686	94.2131	1.10006	0.417267
Oryza_glaberrima_pi.1.42800001.42900000.fasta	75321	532	130.755	118.771	0.367827	0.417658
Oryza_glaberrima_pi.1.42900001.43000000.fasta	72139	758	245.108	169.226	1.63762	0.417707
Oryza_glaberrima_pi.1.43000001.43100000.fasta	68140	625	170.425	139.534	0.807817	0.415852
Oryza_glaberrima_pi.1.4300001.4400000.fasta	86294	269	47.6607	60.0553	-0.748035	0.412588
Oryza_glaberrima_pi.1.43100001.43200000.fasta	94508	599	154.392	133.729	0.563663	0.437388
Oryza_glaberrima_pi.1.4400001.4500000.fasta	64013	191	29.1189	42.6415	-1.14393	0.44044
Oryza_glaberrima_pi.1.4500001.4600000.fasta	78300	369	103.776	82.3807	0.944316	0.422167
Oryza_glaberrima_pi.1.4600001.4700000.fasta	71108	364	102.86	81.2644	0.966108	0.41831
Oryza_glaberrima_pi.1.4700001.4800000.fasta	66320	328	79.999	73.2273	0.335878	0.406942
Oryza_glaberrima_pi.1.4800001.4900000.fasta	74728	341	80.0907	76.1296	0.189054	0.423047
Oryza_glaberrima_pi.1.4900001.5000000.fasta	83026	486	106.586	108.501	-0.064334	0.42214
Oryza_glaberrima_pi.1.5000001.5100000.fasta	95924	808	222.163	180.389	0.845966	0.42116
Oryza_glaberrima_pi.1.500001.600000.fasta	92475	532	118.659	118.771	-0.00342576	0.433138
Oryza_glaberrima_pi.1.5100001.5200000.fasta	74238	365	67.3446	81.4877	-0.631007	0.411576
Oryza_glaberrima_pi.1.5200001.5300000.fasta	92802	496	93.9034	110.734	-0.553854	0.422578
Oryza_glaberrima_pi.1.5300001.5400000.fasta	90664	651	182.573	145.338	0.935001	0.410069
Oryza_glaberrima_pi.1.5400001.5500000.fasta	91844	649	195.272	144.892	1.26898	0.410474
Oryza_glaberrima_pi.1.5500001.5600000.fasta	95972	539	151.787	120.334	0.952967	0.413877
Oryza_glaberrima_pi.1.5600001.5700000.fasta	89956	432	81.3808	96.4457	-0.568656	0.393442
Oryza_glaberrima_pi.1.5700001.5800000.fasta	88308	282	61.8804	62.9576	-0.062047	0.433304
Oryza_glaberrima_pi.1.5800001.5900000.fasta	91067	280	44.4432	62.5111	-1.04807	0.452483
Oryza_glaberrima_pi.1.5900001.6000000.fasta	90246	610	122.03	136.185	-0.379222	0.44059
Oryza_glaberrima_pi.1.6000001.6100000.fasta	89531	425	90.6702	94.8829	-0.161617	0.43047
Oryza_glaberrima_pi.1.600001.700000.fasta	69599	600	128.998	133.952	-0.134931	0.407764
Oryza_glaberrima_pi.1.6100001.6200000.fasta	88554	293	42.7245	65.4134	-1.25835	0.42144
Oryza_glaberrima_pi.1.6200001.6300000.fasta	88304	310	51.0359	69.2087	-0.95318	0.428577
Oryza_glaberrima_pi.1.6300001.6400000.fasta	87303	631	156.42	140.873	0.402701	0.445074
Oryza_glaberrima_pi.1.6400001.6500000.fasta	89997	360	73.2883	80.3714	-0.320368	0.412622
Oryza_glaberrima_pi.1.6500001.6600000.fasta	83683	179	21.4503	39.9624	-1.66917	0.428186
Oryza_glaberrima_pi.1.6600001.6700000.fasta	92547	445	116.874	99.348	0.642354	0.418918
Oryza_glaberrima_pi.1.6700001.6800000.fasta	73685	318	87.7669	70.9947	0.857805	0.448024
Oryza_glaberrima_pi.1.6800001.6900000.fasta	96296	675	202.796	150.696	1.26198	0.426437
Oryza_glaberrima_pi.1.6900001.7000000.fasta	82031	596	165.75	133.059	0.896255	0.43136
Oryza_glaberrima_pi.1.7000001.7100000.fasta	93856	888	226.079	198.249	0.512993	0.434128
Oryza_glaberrima_pi.1.700001.800000.fasta	57676	974	287.074	217.449	1.17046	0.444906
Oryza_glaberrima_pi.1.7100001.7200000.fasta	95546	376	68.9733	83.9435	-0.648533	0.413795
Oryza_glaberrima_pi.1.7200001.7300000.fasta	85445	510	99.2231	113.859	-0.468511	0.423972
Oryza_glaberrima_pi.1.7300001.7400000.fasta	96218	357	56.8307	79.7016	-1.04307	0.429176
Oryza_glaberrima_pi.1.7400001.7500000.fasta	85289	556	154.646	124.129	0.896501	0.430929
Oryza_glaberrima_pi.1.7500001.7600000.fasta	96390	404	82.7356	90.1946	-0.300915	0.412635
Oryza_glaberrima_pi.1.7600001.7700000.fasta	85635	754	173.533	168.333	0.112801	0.447583
Oryza_glaberrima_pi.1.7700001.7800000.fasta	83048	422	91.1227	94.2131	-0.119397	0.455849
Oryza_glaberrima_pi.1.7800001.7900000.fasta	93186	461	97.231	102.92	-0.201329	0.430844
Oryza_glaberrima_pi.1.7900001.8000000.fasta	84289	463	120.557	103.367	0.605748	0.424692
Oryza_glaberrima_pi.1.8000001.8100000.fasta	83512	475	117.323	106.046	0.387425	0.461071
Oryza_glaberrima_pi.1.800001.900000.fasta	34570	909	267.898	202.938	1.16987	0.409123
Oryza_glaberrima_pi.1.8100001.8200000.fasta	85696	603	164.67	134.622	0.814267	0.4237
Oryza_glaberrima_pi.1.8200001.8300000.fasta	64574	281	66.0369	62.7343	0.190901	0.415859
Oryza_glaberrima_pi.1.8300001.8400000.fasta	95165	561	161.256	125.245	1.0485	0.433511
Oryza_glaberrima_pi.1.8400001.8500000.fasta	92956	614	155.052	137.078	0.478418	0.413703
Oryza_glaberrima_pi.1.8500001.8600000.fasta	78899	856	208.786	191.105	0.338058	0.417867
Oryza_glaberrima_pi.1.8600001.8700000.fasta	64919	283	57.4853	63.1808	-0.326919	0.407253
Oryza_glaberrima_pi.1.8700001.8800000.fasta	84899	513	116.283	114.529	0.0558222	0.41344
Oryza_glaberrima_pi.1.8800001.8900000.fasta	61912	444	122.911	99.1247	0.87379	0.384197
Oryza_glaberrima_pi.1.8900001.9000000.fasta	90144	1025	179.3	228.835	-0.791442	0.440999
Oryza_glaberrima_pi.1.9000001.9100000.fasta	87371	429	62.457	95.7759	-1.26642	0.404318
Oryza_glaberrima_pi.1.900001.1000000.fasta	57262	1278	396.021	285.318	1.41945	0.421515
Oryza_glaberrima_pi.1.9100001.9200000.fasta	91816	887	157.96	198.026	-0.739384	0.416562
Oryza_glaberrima_pi.1.9200001.9300000.fasta	90469	732	141.812	163.422	-0.482865	0.402687
Oryza_glaberrima_pi.1.9300001.9400000.fasta	89993	910	241.206	203.161	0.684406	0.455518
Oryza_glaberrima_pi.1.9400001.9500000.fasta	91782	506	131.601	112.966	0.601193	0.421508
Oryza_glaberrima_pi.1.9500001.9600000.fasta	76497	743	148.026	165.878	-0.392997	0.381914
Oryza_glaberrima_pi.1.9600001.9700000.fasta	91425	415	72.605	92.6504	-0.787415	0.420259
Oryza_glaberrima_pi.1.9700001.9800000.fasta	96786	312	34.7095	69.6552	-1.8213	0.393253
Oryza_glaberrima_pi.1.9800001.9900000.fasta	95199	397	88.0197	88.6318	-0.0251243	0.41783
Oryza_glaberrima_pi.1.9900001.10000000.fasta	84709	388	69.7295	86.6225	-0.709383	0.415534
Oryza_glaberrima_pi.2.10000001.10100000.fasta	81548	868	204.784	193.784	0.20742	0.426518
Oryza_glaberrima_pi.2.1000001.1100000.fasta	95949	358	81.735	79.9249	0.082326	0.426757
Oryza_glaberrima_pi.2.100001.200000.fasta	89673	507	157.081	113.19	1.41321	0.424513
Oryza_glaberrima_pi.2.10100001.10200000.fasta	92403	1437	479.802	320.816	1.8135	0.414061
Oryza_glaberrima_pi.2.10200001.10300000.fasta	74278	1344	438.976	300.053	1.69404	0.416327
Oryza_glaberrima_pi.2.10300001.10400000.fasta	94156	1474	507.682	329.076	1.98627	0.415115
Oryza_glaberrima_pi.2.10400001.10500000.fasta	92769	1500	495.742	334.881	1.75798	0.403541
Oryza_glaberrima_pi.2.10500001.10600000.fasta	68467	1002	320.551	223.7	1.58281	0.419224
Oryza_glaberrima_pi.2.10600001.10700000.fasta	74537	1104	315.609	246.472	1.02579	0.412327
Oryza_glaberrima_pi.2.10700001.10800000.fasta	91733	722	193.509	161.189	0.732129	0.451556
Oryza_glaberrima_pi.2.10800001.10900000.fasta	84412	996	317.99	222.361	1.57222	0.43173
Oryza_glaberrima_pi.2.10900001.11000000.fasta	80894	787	269.23	175.701	1.9444	0.428065
Oryza_glaberrima_pi.2.11000001.11100000.fasta	65423	329	59.6253	73.4505	-0.68367	0.407229
Oryza_glaberrima_pi.2.1.100000.fasta	95177	258	54.9816	57.5995	-0.164651	0.422791
Oryza_glaberrima_pi.2.1100001.1200000.fasta	97425	429	91.1355	95.7759	-0.176378	0.423901
Oryza_glaberrima_pi.2.11100001.11200000.fasta	86707	822	203.876	183.515	0.40535	0.434523
Oryza_glaberrima_pi.2.11200001.11300000.fasta	77941	969	253.106	216.333	0.621375	0.410407
Oryza_glaberrima_pi.2.11300001.11400000.fasta	61339	852	187.121	190.212	-0.0593799	0.443084
Oryza_glaberrima_pi.2.11400001.11500000.fasta	94514	1043	156.072	232.854	-1.20565	0.419044
Oryza_glaberrima_pi.2.11500001.11600000.fasta	84658	1983	346.479	442.712	-0.795951	0.412032
Oryza_glaberrima_pi.2.11600001.11700000.fasta	87343	803	172.517	179.273	-0.137668	0.411027
Oryza_glaberrima_pi.2.11700001.11800000.fasta	67734	486	106.941	108.501	-0.0524072	0.421341
Oryza_glaberrima_pi.2.11800001.11900000.fasta	65505	721	201.404	160.966	0.917284	0.424113
Oryza_glaberrima_pi.2.11900001.12000000.fasta	37773	190	51.4235	42.4182	0.765736	0.382644
Oryza_glaberrima_pi.2.12000001.12100000.fasta	89824	390	68.9782	87.069	-0.755819	0.427806
Oryza_glaberrima_pi.2.1200001.1300000.fasta	82036	304	60.3613	67.8692	-0.401487	0.432939
Oryza_glaberrima_pi.2.12100001.12200000.fasta	89346	1340	327.744	299.16	0.349594	0.418954
Oryza_glaberrima_pi.2.12200001.12300000.fasta	82121	1110	287.176	247.812	0.580906	0.405443
Oryza_glaberrima_pi.2.12300001.12400000.fasta	92647	616	162.14	137.524	0.653056	0.393913
Oryza_glaberrima_pi.2.12400001.12500000.fasta	96243	645	136.216	143.999	-0.197247	0.416428
Oryza_glaberrima_pi.2.12500001.12600000.fasta	78254	885	226.884	197.58	0.541993	0.43817
Oryza_glaberrima_pi.2.12600001.12700000.fasta	85994	534	132.533	119.218	0.407171	0.417044
Oryza_glaberrima_pi.2.12700001.12800000.fasta	92919	527	129.157	117.655	0.356386	0.408217
Oryza_glaberrima_pi.2.12800001.12900000.fasta	94209	680	148.944	151.813	-0.0689771	0.425736
Oryza_glaberrima_pi.2.12900001.13000000.fasta	92291	1050	287.79	234.417	0.832509	0.427926
Oryza_glaberrima_pi.2.13000001.13100000.fasta	93786	612	120.56	136.631	-0.42916	0.41762
Oryza_glaberrima_pi.2.1300001.1400000.fasta	88564	275	53.406	61.3948	-0.471738	0.408804
Oryza_glaberrima_pi.2.13100001.13200000.fasta	89362	819	247.312	182.845	1.28807	0.427286
Oryza_glaberrima_pi.2.13200001.13300000.fasta	87762	700	169.606	156.278	0.311366	0.415558
Oryza_glaberrima_pi.2.13300001.13400000.fasta	78879	605	137.879	135.069	0.0759002	0.416629
Oryza_glaberrima_pi.2.13400001.13500000.fasta	71857	814	204.389	181.729	0.455534	0.446155
Oryza_glaberrima_pi.2.13500001.13600000.fasta	79505	853	197.824	190.436	0.141753	0.430966
Oryza_glaberrima_pi.2.13600001.13700000.fasta	29634	83	14.9068	18.5301	-0.690811	0.414059
Oryza_glaberrima_pi.2.13700001.13800000.fasta	41510	294	62.8429	65.6366	-0.154425	0.418602
Oryza_glaberrima_pi.2.13800001.13900000.fasta	84046	942	254.88	210.305	0.774725	0.420597
Oryza_glaberrima_pi.2.13900001.14000000.fasta	93073	903	211.773	201.598	0.184451	0.42438
Oryza_glaberrima_pi.2.14000001.14100000.fasta	74959	864	229.701	192.891	0.697295	0.430832
Oryza_glaberrima_pi.2.1400001.1500000.fasta	94419	325	78.3205	72.5575	0.288456	0.406617
Oryza_glaberrima_pi.2.14100001.14200000.fasta	83796	800	212.133	178.603	0.685777	0.424672
Oryza_glaberrima_pi.2.14200001.14300000.fasta	41189	503	139.234	112.297	0.874185	0.437669
Oryza_glaberrima_pi.2.14300001.14400000.fasta	82885	958	251.205	213.877	0.637968	0.440544
Oryza_glaberrima_pi.2.14400001.14500000.fasta	88420	1139	323.925	254.286	1.00158	0.422881
Oryza_glaberrima_pi.2.14500001.14600000.fasta	88969	953	245.792	212.761	0.56748	0.407215
Oryza_glaberrima_pi.2.14600001.14700000.fasta	91644	1221	332.717	272.593	0.806823	0.424345
Oryza_glaberrima_pi.2.14700001.14800000.fasta	83957	946	251.564	211.198	0.698606	0.411196
Oryza_glaberrima_pi.2.14800001.14900000.fasta	77688	888	227.287	198.249	0.535262	0.416208
Oryza_glaberrima_pi.2.14900001.15000000.fasta	80847	522	144.165	116.539	0.864107	0.412668
Oryza_glaberrima_pi.2.15000001.15100000.fasta	88460	1374	358.944	306.751	0.622583	0.432037
Oryza_glaberrima_pi.2.1500001.1600000.fasta	89977	416	63.1053	92.8736	-1.16656	0.411819
Oryza_glaberrima_pi.2.15100001.15200000.fasta	87250	816	219.366	182.175	0.745793	0.436635
Oryza_glaberrima_pi.2.15200001.15300000.fasta	89952	951	263.766	212.314	0.885804	0.422197
Oryza_glaberrima_pi.2.15300001.15400000.fasta	77553	589	140.812	131.497	0.258416	0.447311
Oryza_glaberrima_pi.2.15400001.15500000.fasta	92229	647	152.369	144.445	0.200204	0.443257
Oryza_glaberrima_pi.2.15500001.15600000.fasta	85591	715	202.034	159.627	0.970009	0.409085
Oryza_glaberrima_pi.2.15600001.15700000.fasta	93350	968	285.064	216.11	1.16635	0.431822
Oryza_glaberrima_pi.2.15700001.15800000.fasta	85528	845	244.806	188.65	1.08762	0.432472
Oryza_glaberrima_pi.2.15800001.15900000.fasta	80157	501	111.612	111.85	-0.00774815	0.411244
Oryza_glaberrima_pi.2.15900001.16000000.fasta	94958	893	301.643	199.366	1.87478	0.407612
Oryza_glaberrima_pi.2.16000001.16100000.fasta	46120	334	73.9837	74.5668	-0.0284088	0.410918
Oryza_glaberrima_pi.2.1600001.1700000.fasta	97205	158	19.3559	35.2741	-1.62231	0.418805
Oryza_glaberrima_pi.2.16100001.16200000.fasta	81441	663	104.485	148.017	-1.07346	0.42032
Oryza_glaberrima_pi.2.16200001.16300000.fasta	73418	859	91.3688	191.775	-1.91307	0.402836
Oryza_glaberrima_pi.2.16300001.16400000.fasta	89191	1233	169.08	275.272	-1.41118	0.416729
Oryza_glaberrima_pi.2.16400001.16500000.fasta	86187	1130	162.588	252.277	-1.3002	0.42868
Oryza_glaberrima_pi.2.16500001.16600000.fasta	78336	502	100.768	112.073	-0.367608	0.412795
Oryza_glaberrima_pi.2.16600001.16700000.fasta	68392	501	102.771	111.85	-0.295821	0.426742
Oryza_glaberrima_pi.2.16700001.16800000.fasta	79570	972	262.723	217.003	0.770187	0.453305
Oryza_glaberrima_pi.2.16800001.16900000.fasta	63726	593	111.078	132.39	-0.58721	0.410132
Oryza_glaberrima_pi.2.16900001.17000000.fasta	66585	361	57.0139	80.5947	-1.06363	0.435536
Oryza_glaberrima_pi.2.17000001.17100000.fasta	90351	717	144.795	160.073	-0.348494	0.410413
Oryza_glaberrima_pi.2.1700001.1800000.fasta	89382	393	64.1594	87.7388	-0.977668	0.416982
Oryza_glaberrima_pi.2.17100001.17200000.fasta	81145	988	247.503	220.575	0.446301	0.419281
Oryza_glaberrima_pi.2.17200001.17300000.fasta	87601	761	235.313	169.896	1.40623	0.431177
