chr	start	stop	medianpos	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_barthii	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_glaberrima	ROD	RODmini-1
2	29100001	29200000	29150000.5	Oryza_barthii_pi.2.29100001.29200000.fasta	77115	678	145.491	154.268	-0.209766	0.424439	0.0018866757	Oryza_glaberrima_pi.2.29100001.29200000.fasta	77099	598	155.942	133.506	0.613071	0.424777	0.0020226203	-0.0720550544	-0.0720550544
2	29200001	29300000	29250000.5	Oryza_barthii_pi.2.29200001.29300000.fasta	95663	727	166.984	165.417	0.0349359	0.427033	0.0017455443	Oryza_glaberrima_pi.2.29200001.29300000.fasta	95730	581	146.559	129.711	0.473771	0.4279	0.0015309621	0.1229313854	0.1229313854
2	29300001	29400000	29350000.5	Oryza_barthii_pi.2.29300001.29400000.fasta	95884	691	134.304	157.226	-0.537551	0.407099	0.0014006925	Oryza_glaberrima_pi.2.29300001.29400000.fasta	95696	533	142.013	118.994	0.705235	0.407645	0.0014840014	-0.0594769498	-0.0594769498
2	29400001	29500000	29450000.5	Oryza_barthii_pi.2.29400001.29500000.fasta	97472	487	103.677	110.809	-0.236862	0.43664	0.0010636593	Oryza_glaberrima_pi.2.29400001.29500000.fasta	97541	397	60.2164	88.6318	-1.16641	0.437585	0.0006173445	0.4196031595	0.4196031595
2	29500001	29600000	29550000.5	Oryza_barthii_pi.2.29500001.29600000.fasta	86036	778	151.603	177.021	-0.529701	0.45119	0.001762088	Oryza_glaberrima_pi.2.29500001.29600000.fasta	86076	655	122.324	146.231	-0.59668	0.452256	0.0014211162	0.1935043808	0.1935043808
2	29600001	29700000	29650000.5	Oryza_barthii_pi.2.29600001.29700000.fasta	75709	513	104.917	116.725	-0.372415	0.426964	0.001385793	Oryza_glaberrima_pi.2.29600001.29700000.fasta	75852	393	88.0839	87.7388	0.0143091	0.428302	0.0011612601	0.1620248405	0.1620248405
2	29700001	29800000	29750000.5	Oryza_barthii_pi.2.29700001.29800000.fasta	92446	530	92.9461	120.593	-0.844165	0.440764	0.0010054096	Oryza_glaberrima_pi.2.29700001.29800000.fasta	92580	497	110.423	110.957	-0.0175382	0.441816	0.0011927306	-0.1863130793	-0.1863130793
2	29800001	29900000	29850000.5	Oryza_barthii_pi.2.29800001.29900000.fasta	97418	622	99.2104	141.526	-1.10191	0.458161	0.0010183991	Oryza_glaberrima_pi.2.29800001.29900000.fasta	97420	544	115.847	121.45	-0.168199	0.459134	0.0011891501	-0.1676661086	-0.1676661086
2	29900001	30000000	29950000.5	Oryza_barthii_pi.2.29900001.30000000.fasta	94877	628	140.273	142.891	-0.0675313	0.424913	0.0014784721	Oryza_glaberrima_pi.2.29900001.30000000.fasta	95039	499	119.314	111.404	0.258745	0.425244	0.0012554215	0.1508656568	0.1508656568
2	30000001	30100000	30050000.5	Oryza_barthii_pi.2.30000001.30100000.fasta	88378	645	166.227	146.759	0.488953	0.415973	0.001880864	Oryza_glaberrima_pi.2.30000001.30100000.fasta	88233	517	124.239	115.422	0.278439	0.416435	0.0014080786	0.2513660753	0.2513660753
2	30100001	30200000	30150000.5	Oryza_barthii_pi.2.30100001.30200000.fasta	81966	663	158.75	150.855	0.192944	0.441596	0.0019367787	Oryza_glaberrima_pi.2.30100001.30200000.fasta	81932	581	153.899	129.711	0.680169	0.44251	0.0018783747	0.0301551827	0.0301551827
2	30200001	30300000	30250000.5	Oryza_barthii_pi.2.30200001.30300000.fasta	75926	402	66.8655	91.4687	-0.988588	0.460937	0.0008806667	Oryza_glaberrima_pi.2.30200001.30300000.fasta	75748	288	47.3513	64.2971	-0.955974	0.46137	0.0006251162	0.2901784825	0.2901784825
2	30300001	30400000	30350000.5	Oryza_barthii_pi.2.30300001.30400000.fasta	97959	574	115.029	130.604	-0.439331	0.458582	0.0011742566	Oryza_glaberrima_pi.2.30300001.30400000.fasta	97959	357	74.7563	79.7016	-0.225541	0.459605	0.0007631387	0.3501091029	0.3501091029
2	30400001	30500000	30450000.5	Oryza_barthii_pi.2.30400001.30500000.fasta	92662	639	119.511	145.394	-0.656164	0.43311	0.001289752	Oryza_glaberrima_pi.2.30400001.30500000.fasta	92826	317	59.4832	70.7715	-0.579134	0.433604	0.0006408032	0.5031577991	0.5031577991
2	30500001	30600000	30550000.5	Oryza_barthii_pi.2.30500001.30600000.fasta	90793	762	161.195	173.381	-0.259267	0.463595	0.0017754122	Oryza_glaberrima_pi.2.30500001.30600000.fasta	90848	497	118.071	110.957	0.233641	0.464334	0.0012996544	0.2679703526	0.2679703526
2	30600001	30700000	30650000.5	Oryza_barthii_pi.2.30600001.30700000.fasta	79261	535	104.286	121.731	-0.5277	0.441413	0.001315729	Oryza_glaberrima_pi.2.30600001.30700000.fasta	79789	417	91.8712	93.0969	-0.0479174	0.441745	0.0011514269	0.1248753754	0.1248753754
2	30700001	30800000	30750000.5	Oryza_barthii_pi.2.30700001.30800000.fasta	91971	826	191.026	187.943	0.0605255	0.43138	0.0020770243	Oryza_glaberrima_pi.2.30700001.30800000.fasta	91952	560	139.311	125.022	0.41678	0.43212	0.0015150405	0.2705716197	0.2705716197
2	30800001	30900000	30850000.5	Oryza_barthii_pi.2.30800001.30900000.fasta	87841	524	102.747	119.228	-0.508948	0.432161	0.001169693	Oryza_glaberrima_pi.2.30800001.30900000.fasta	88077	407	81.0748	90.8643	-0.392049	0.432571	0.0009204991	0.2130421111	0.2130421111
2	30900001	31000000	30950000.5	Oryza_barthii_pi.2.30900001.31000000.fasta	89599	666	149.793	151.538	-0.0424341	0.442678	0.0016718155	Oryza_glaberrima_pi.2.30900001.31000000.fasta	89866	565	127.327	126.138	0.0343563	0.44403	0.001416854	0.1525057914	0.1525057914
2	31000001	31100000	31050000.5	Oryza_barthii_pi.2.31000001.31100000.fasta	96284	295	54.86	67.1225	-0.669577	0.413922	0.0005697728	Oryza_glaberrima_pi.2.31000001.31100000.fasta	96293	289	49.5528	64.5204	-0.841483	0.41407	0.0005146044	0.0968252176	0.0968252176
2	31100001	31200000	31150000.5	Oryza_barthii_pi.2.31100001.31200000.fasta	97700	415	90.4729	94.4266	-0.153926	0.426309	0.0009260276	Oryza_glaberrima_pi.2.31100001.31200000.fasta	97651	402	62.2093	89.7481	-1.11647	0.426878	0.0006370575	0.3120534899	0.3120534899
2	31200001	31300000	31250000.5	Oryza_barthii_pi.2.31200001.31300000.fasta	93776	621	164.328	141.299	0.600636	0.443835	0.001752346	Oryza_glaberrima_pi.2.31200001.31300000.fasta	93773	487	120.098	108.725	0.381139	0.444548	0.0012807311	0.2691334271	0.2691334271
2	31300001	31400000	31350000.5	Oryza_barthii_pi.2.31300001.31400000.fasta	56543	357	79.2139	81.2296	-0.0911147	0.430424	0.0014009497	Oryza_glaberrima_pi.2.31300001.31400000.fasta	56245	283	50.1221	63.1808	-0.74956	0.431678	0.0008911388	0.363903818	0.363903818
2	31400001	31500000	31450000.5	Oryza_barthii_pi.2.31400001.31500000.fasta	97503	538	113.07	122.413	-0.281059	0.444934	0.0011596566	Oryza_glaberrima_pi.2.31400001.31500000.fasta	97543	429	63.6668	95.7759	-1.22044	0.445436	0.000652705	0.4371567011	0.4371567011
2	31500001	31600000	31550000.5	Oryza_barthii_pi.2.31500001.31600000.fasta	79625	453	111.714	103.073	0.308381	0.444149	0.0014030016	Oryza_glaberrima_pi.2.31500001.31600000.fasta	79607	366	96.5029	81.7109	0.658168	0.444587	0.0012122414	0.1359657666	0.1359657666
2	31600001	31700000	31650000.5	Oryza_barthii_pi.2.31600001.31700000.fasta	91728	572	136.628	130.149	0.183375	0.443628	0.0014894907	Oryza_glaberrima_pi.2.31600001.31700000.fasta	91849	442	102.11	98.6782	0.126624	0.444057	0.001111716	0.2536267649	0.2536267649
2	31700001	31800000	31750000.5	Oryza_barthii_pi.2.31700001.31800000.fasta	97312	497	107.629	113.084	-0.177574	0.442993	0.0011060198	Oryza_glaberrima_pi.2.31700001.31800000.fasta	97291	386	79.3555	86.176	-0.287884	0.443918	0.000815651	0.2625349239	0.2625349239
2	31800001	31900000	31850000.5	Oryza_barthii_pi.2.31800001.31900000.fasta	58155	799	187.758	181.8	0.120921	0.476633	0.0032285788	Oryza_glaberrima_pi.2.31800001.31900000.fasta	58224	692	171.43	154.492	0.400257	0.476733	0.0029443185	0.0880450259	0.0880450259
2	31900001	32000000	31950000.5	Oryza_barthii_pi.2.31900001.32000000.fasta	92115	660	134.106	150.172	-0.394401	0.439825	0.0014558541	Oryza_glaberrima_pi.2.31900001.32000000.fasta	92401	564	127.892	125.915	0.057259	0.440305	0.0013840976	0.0492882638	0.0492882638
2	32000001	32100000	32050000.5	Oryza_barthii_pi.2.32000001.32100000.fasta	96271	585	125.735	133.107	-0.204052	0.44113	0.0013060527	Oryza_glaberrima_pi.2.32000001.32100000.fasta	96294	516	129.606	115.199	0.455842	0.441253	0.0013459406	-0.0305407672	-0.0305407672
2	32100001	32200000	32150000.5	Oryza_barthii_pi.2.32100001.32200000.fasta	80482	751	191.437	170.878	0.443775	0.456685	0.0023786312	Oryza_glaberrima_pi.2.32100001.32200000.fasta	80498	671	201.22	149.803	1.25283	0.45748	0.0024996894	-0.0508940538	-0.0508940538
2	32200001	32300000	32250000.5	Oryza_barthii_pi.2.32200001.32300000.fasta	74445	574	150.965	130.604	0.574289	0.460364	0.0020278729	Oryza_glaberrima_pi.2.32200001.32300000.fasta	73725	395	88.9861	88.1853	0.0330376	0.461396	0.0012070003	0.4047948846	0.4047948846
2	32300001	32400000	32350000.5	Oryza_barthii_pi.2.32300001.32400000.fasta	93879	462	103.229	105.121	-0.0662168	0.436188	0.0010995963	Oryza_glaberrima_pi.2.32300001.32400000.fasta	93923	372	93.9464	83.0504	0.477064	0.436766	0.0010002491	0.0903487485	0.0903487485
2	32400001	32500000	32450000.5	Oryza_barthii_pi.2.32400001.32500000.fasta	95396	709	174.076	161.322	0.291561	0.443363	0.0018247725	Oryza_glaberrima_pi.2.32400001.32500000.fasta	95370	581	163.363	129.711	0.946295	0.443845	0.0017129391	0.0612862404	0.0612862404
2	32500001	32600000	32550000.5	Oryza_barthii_pi.2.32500001.32600000.fasta	92812	480	94.682	109.216	-0.489719	0.436536	0.0010201483	Oryza_glaberrima_pi.2.32500001.32600000.fasta	92962	306	49.6026	68.3157	-0.994214	0.43698	0.0005335793	0.4769590513	0.4769590513
2	32600001	32700000	32650000.5	Oryza_barthii_pi.2.32600001.32700000.fasta	92223	589	169.538	134.018	0.976519	0.431259	0.0018383484	Oryza_glaberrima_pi.2.32600001.32700000.fasta	92294	316	54.9646	70.5482	-0.80201	0.43186	0.0005955382	0.6760471588	0.6760471588
2	32700001	32800000	32750000.5	Oryza_barthii_pi.2.32700001.32800000.fasta	78177	445	112.464	101.253	0.407247	0.431179	0.0014385817	Oryza_glaberrima_pi.2.32700001.32800000.fasta	77831	308	63.1619	68.7622	-0.29563	0.432436	0.0008115263	0.4358844778	0.4358844778
2	32800001	32900000	32850000.5	Oryza_barthii_pi.2.32800001.32900000.fasta	89122	843	175.949	191.811	-0.30516	0.435982	0.0019742488	Oryza_glaberrima_pi.2.32800001.32900000.fasta	89105	533	112.879	118.994	-0.187361	0.436318	0.0012668088	0.3583337459	0.3583337459
2	32900001	33000000	32950000.5	Oryza_barthii_pi.2.32900001.33000000.fasta	96596	581	141.391	132.197	0.256213	0.427135	0.0014637356	Oryza_glaberrima_pi.2.32900001.33000000.fasta	96838	451	111.402	100.688	0.387539	0.427555	0.0011503955	0.2140687576	0.2140687576
2	33000001	33100000	33050000.5	Oryza_barthii_pi.2.33000001.33100000.fasta	83984	653	143.885	148.58	-0.11648	0.410767	0.001713243	Oryza_glaberrima_pi.2.33000001.33100000.fasta	84158	478	126.64	106.715	0.680189	0.411503	0.0015047886	0.1216723996	0.1216723996
2	33100001	33200000	33150000.5	Oryza_barthii_pi.2.33100001.33200000.fasta	97929	665	180.927	151.31	0.7216	0.409436	0.0018475324	Oryza_glaberrima_pi.2.33100001.33200000.fasta	97930	491	114.009	109.618	0.145985	0.410422	0.0011641887	0.3698683126	0.3698683126
2	33200001	33300000	33250000.5	Oryza_barthii_pi.2.33200001.33300000.fasta	93445	2145	615.74	488.06	0.96755	0.433352	0.0065893306	Oryza_glaberrima_pi.2.33200001.33300000.fasta	93438	1620	517.546	361.671	1.57756	0.433598	0.0055389242	0.1594101854	0.1594101854
2	33300001	33400000	33350000.5	Oryza_barthii_pi.2.33300001.33400000.fasta	86119	631	135.523	143.574	-0.206668	0.424971	0.0015736713	Oryza_glaberrima_pi.2.33300001.33400000.fasta	86273	295	73.3072	65.8599	0.410269	0.425468	0.000849712	0.4600448311	0.4600448311
2	33400001	33500000	33450000.5	Oryza_barthii_pi.2.33400001.33500000.fasta	94522	671	122.003	152.675	-0.740651	0.44157	0.0012907365	Oryza_glaberrima_pi.2.33400001.33500000.fasta	94575	337	82.7022	75.2366	0.360498	0.442864	0.0008744615	0.3225096634	0.3225096634
2	33500001	33600000	33550000.5	Oryza_barthii_pi.2.33500001.33600000.fasta	89184	679	156.916	154.496	0.0577733	0.456203	0.0017594636	Oryza_glaberrima_pi.2.33500001.33600000.fasta	89096	505	125.512	112.743	0.412741	0.456271	0.0014087277	0.199342527	0.199342527
2	33600001	33700000	33650000.5	Oryza_barthii_pi.2.33600001.33700000.fasta	92757	738	153.497	167.92	-0.316794	0.420809	0.0016548293	Oryza_glaberrima_pi.2.33600001.33700000.fasta	92720	451	88.0828	100.688	-0.455889	0.42075	0.0009499871	0.4259304773	0.4259304773
2	33700001	33800000	33750000.5	Oryza_barthii_pi.2.33700001.33800000.fasta	98623	338	63.6848	76.9065	-0.630941	0.419112	0.0006457398	Oryza_glaberrima_pi.2.33700001.33800000.fasta	98572	220	27.1078	49.1159	-1.61983	0.41956	0.0002750051	0.5741240412	0.5741240412
2	33800001	33900000	33850000.5	Oryza_barthii_pi.2.33800001.33900000.fasta	93947	829	176.543	188.626	-0.236373	0.416765	0.0018791766	Oryza_glaberrima_pi.2.33800001.33900000.fasta	93430	465	89.6506	103.813	-0.496913	0.417681	0.0009595483	0.4893783017	0.4893783017
2	33900001	34000000	33950000.5	Oryza_barthii_pi.2.33900001.34000000.fasta	85113	745	166.872	169.513	-0.0574712	0.438389	0.0019605936	Oryza_glaberrima_pi.2.33900001.34000000.fasta	84872	616	151.104	137.524	0.360263	0.438422	0.0017803752	0.0919203317	0.0919203317
2	34000001	34100000	34050000.5	Oryza_barthii_pi.2.34000001.34100000.fasta	68822	281	52.5727	63.937	-0.651113	0.406555	0.0007638938	Oryza_glaberrima_pi.2.34000001.34100000.fasta	68844	203	37.8657	45.3205	-0.593931	0.407111	0.0005500218	0.2799761184	0.2799761184
2	34100001	34200000	34150000.5	Oryza_barthii_pi.2.34100001.34200000.fasta	23534	354	115.601	80.547	1.59783	0.404054	0.0049120846	Oryza_glaberrima_pi.2.34100001.34200000.fasta	23099	271	84.1541	60.5018	1.41704	0.400995	0.0036431923	0.2583205278	0.2583205278
2	34200001	34300000	34250000.5	Oryza_barthii_pi.2.34200001.34300000.fasta	94129	696	152.714	158.364	-0.131551	0.428891	0.0016223905	Oryza_glaberrima_pi.2.34200001.34300000.fasta	94174	380	72.1837	84.8365	-0.542419	0.429431	0.0007664929	0.5275534147	0.5275534147
2	34300001	34400000	34350000.5	Oryza_barthii_pi.2.34300001.34400000.fasta	82929	393	87.5895	89.4209	-0.0752571	0.419341	0.0010561987	Oryza_glaberrima_pi.2.34300001.34400000.fasta	82945	241	32.8973	53.8042	-1.40644	0.419909	0.0003966158	0.6244874768	0.6244874768
2	34400001	34500000	34450000.5	Oryza_barthii_pi.2.34400001.34500000.fasta	86469	1146	362.216	260.754	1.4373	0.435674	0.0041889695	Oryza_glaberrima_pi.2.34400001.34500000.fasta	86133	938	143.383	209.412	-1.15247	0.438336	0.0016646698	0.6026063756	0.6026063756
2	34500001	34600000	34550000.5	Oryza_barthii_pi.2.34500001.34600000.fasta	58678	1351	440.638	307.398	1.60171	0.453048	0.0075094243	Oryza_glaberrima_pi.2.34500001.34600000.fasta	58547	1096	265.429	244.686	0.310011	0.452017	0.0045336055	0.3962778918	0.3962778918
2	34600001	34700000	34650000.5	Oryza_barthii_pi.2.34600001.34700000.fasta	97736	557	129.336	126.736	0.0755492	0.41222	0.00132332	Oryza_glaberrima_pi.2.34600001.34700000.fasta	97737	510	102.699	113.859	-0.35725	0.412702	0.0010507689	0.2059600635	0.2059600635
2	34700001	34800000	34750000.5	Oryza_barthii_pi.2.34700001.34800000.fasta	58082	546	141.085	124.234	0.499561	0.440995	0.0024290658	Oryza_glaberrima_pi.2.34700001.34800000.fasta	59480	647	157.605	144.445	0.332497	0.442487	0.0026497142	-0.0908367265	-0.0908367265
2	34800001	34900000	34850000.5	Oryza_barthii_pi.2.34800001.34900000.fasta	81670	585	125.583	133.107	-0.208274	0.419596	0.0015376883	Oryza_glaberrima_pi.2.34800001.34900000.fasta	81294	416	54.0539	92.8736	-1.52126	0.420479	0.0006649187	0.5675855058	0.5675855058
2	34900001	35000000	34950000.5	Oryza_barthii_pi.2.34900001.35000000.fasta	98358	508	119.77	115.587	0.133214	0.436987	0.0012176945	Oryza_glaberrima_pi.2.34900001.35000000.fasta	98366	208	29.5053	46.4368	-1.317	0.437476	0.0002999543	0.7536703652	0.7536703652
2	35000001	35100000	35050000.5	Oryza_barthii_pi.2.35000001.35100000.fasta	95026	426	126.283	96.9295	1.11351	0.415136	0.001328931	Oryza_glaberrima_pi.2.35000001.35100000.fasta	95106	512	131.464	114.306	0.547098	0.415679	0.0013822892	-0.0401512227	-0.0401512227
2	35100001	35200000	35150000.5	Oryza_barthii_pi.2.35100001.35200000.fasta	90012	592	127.858	134.7	-0.187147	0.411933	0.0014204551	Oryza_glaberrima_pi.2.35100001.35200000.fasta	90171	453	129.179	101.134	1.00988	0.412344	0.0014326003	-0.0085502398	-0.0085502398
2	35200001	35300000	35250000.5	Oryza_barthii_pi.2.35200001.35300000.fasta	96806	560	151.538	127.419	0.697197	0.44226	0.0015653782	Oryza_glaberrima_pi.2.35200001.35300000.fasta	96823	382	94.0646	85.283	0.374509	0.442975	0.0009715109	0.3793762336	0.3793762336
2	35300001	35400000	35350000.5	Oryza_barthii_pi.2.35300001.35400000.fasta	98347	494	117.966	112.402	0.182185	0.422746	0.0011994875	Oryza_glaberrima_pi.2.35300001.35400000.fasta	98347	346	46.1475	77.2458	-1.46297	0.42325	0.0004692314	0.6088067748	0.6088067748
2	35400001	35500000	35450000.5	Oryza_barthii_pi.2.35400001.35500000.fasta	51814	473	126.138	107.624	0.633001	0.438725	0.0024344386	Oryza_glaberrima_pi.2.35400001.35500000.fasta	52806	364	89.7978	81.2644	0.381761	0.4397	0.0017005227	0.3014723437	0.3014723437
2	35500001	35600000	35550000.5	Oryza_barthii_pi.2.35500001.35600000.fasta	91011	704	160.55	160.184	0.00843552	0.431443	0.0017640725	Oryza_glaberrima_pi.2.35500001.35600000.fasta	91102	548	143.07	122.343	0.617737	0.432334	0.0015704375	0.1097658662	0.1097658662
2	35600001	35700000	35650000.5	Oryza_barthii_pi.2.35600001.35700000.fasta	89296	454	92.0506	103.3	-0.40061	0.431118	0.001030848	Oryza_glaberrima_pi.2.35600001.35700000.fasta	89331	356	60.4993	79.4784	-0.867984	0.431565	0.0006772487	0.3430179021	0.3430179021
2	35700001	35800000	35750000.5	Oryza_barthii_pi.2.35700001.35800000.fasta	88180	604	145.72	137.431	0.222247	0.444638	0.0016525289	Oryza_glaberrima_pi.2.35700001.35800000.fasta	87877	387	107.698	86.3993	0.896682	0.445612	0.0012255539	0.2583767305	0.2583767305
2	35800001	35900000	35850000.5	Oryza_barthii_pi.2.35800001.35900000.fasta	91661	602	142.099	136.975	0.13784	0.436027	0.0015502667	Oryza_glaberrima_pi.2.35800001.35900000.fasta	91702	454	119.753	101.357	0.660986	0.436764	0.001305893	0.1576333515	0.1576333515
3	1	100000	50000.5	Oryza_barthii_pi.3.1.100000.fasta	53477	244	40.5415	55.5183	-0.986576	0.427794	0.000758111	Oryza_glaberrima_pi.3.1.100000.fasta	53811	178	40.7764	39.7392	0.0940331	0.427397	0.0007577707	0.0004488097	0.0004488097
3	100001	200000	150000.5	Oryza_barthii_pi.3.100001.200000.fasta	96402	750	189.648	170.65	0.41061	0.407999	0.0019672621	Oryza_glaberrima_pi.3.100001.200000.fasta	96411	584	153.963	130.38	0.659743	0.408512	0.0015969443	0.1882401739	0.1882401739
3	200001	300000	250000.5	Oryza_barthii_pi.3.200001.300000.fasta	47029	492	104.237	111.947	-0.253485	0.427451	0.0022164409	Oryza_glaberrima_pi.3.200001.300000.fasta	46549	240	43.6753	53.5809	-0.669113	0.428131	0.0009382651	0.5766794207	0.5766794207
3	300001	400000	350000.5	Oryza_barthii_pi.3.300001.400000.fasta	61581	507	88.6868	115.36	-0.851146	0.425897	0.001440165	Oryza_glaberrima_pi.3.300001.400000.fasta	61803	228	36.6278	50.9019	-1.01424	0.427052	0.0005926541	0.588481817	0.588481817
3	400001	500000	450000.5	Oryza_barthii_pi.3.400001.500000.fasta	82200	553	124.914	125.826	-0.0267085	0.418109	0.001519635	Oryza_glaberrima_pi.3.400001.500000.fasta	81843	179	21.6347	39.9624	-1.65255	0.418474	0.0002643439	0.8260477546	0.8260477546
3	500001	600000	550000.5	Oryza_barthii_pi.3.500001.600000.fasta	73075	662	134.863	150.627	-0.38582	0.4328	0.0018455423	Oryza_glaberrima_pi.3.500001.600000.fasta	73284	278	58.9697	62.0646	-0.180801	0.433114	0.0008046736	0.5639906926	0.5639906926
3	600001	700000	650000.5	Oryza_barthii_pi.3.600001.700000.fasta	82012	844	250.373	192.039	1.12096	0.421732	0.0030528825	Oryza_glaberrima_pi.3.600001.700000.fasta	82469	709	234.654	158.287	1.76149	0.422752	0.0028453601	0.0679758982	0.0679758982
3	700001	800000	750000.5	Oryza_barthii_pi.3.700001.800000.fasta	94604	488	110.38	111.037	-0.0217492	0.43451	0.0011667583	Oryza_glaberrima_pi.3.700001.800000.fasta	94551	294	37.3472	65.6366	-1.56369	0.435142	0.0003949953	0.6614591887	0.6614591887
3	800001	900000	850000.5	Oryza_barthii_pi.3.800001.900000.fasta	80583	707	165.726	160.867	0.11139	0.436293	0.0020565876	Oryza_glaberrima_pi.3.800001.900000.fasta	80523	381	67.4898	85.0597	-0.75125	0.436849	0.0008381431	0.5924593088	0.5924593088
3	900001	1000000	950000.5	Oryza_barthii_pi.3.900001.1000000.fasta	85438	736	196.243	167.465	0.633803	0.455863	0.0022969054	Oryza_glaberrima_pi.3.900001.1000000.fasta	85722	572	140.267	127.701	0.358889	0.456352	0.0016363011	0.2876062306	0.2876062306
3	1000001	1100000	1050000.5	Oryza_barthii_pi.3.1000001.1100000.fasta	96665	753	175.08	171.333	0.0806565	0.435121	0.0018112036	Oryza_glaberrima_pi.3.1000001.1100000.fasta	96869	525	102.899	117.208	-0.445019	0.435152	0.001062249	0.4135121019	0.4135121019
