name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_barthii_pi.12.500001.600000.fasta	76459	459	120.513	104.438	0.566245	0.435596
Oryza_barthii_pi.1.25100001.25200000.fasta	76943	859	187.66	195.452	-0.147111	0.435396
Oryza_barthii_pi.12.5100001.5200000.fasta	66283	1257	416.482	286.01	1.68543	0.420197
Oryza_barthii_pi.1.25200001.25300000.fasta	89803	1339	363.196	304.668	0.709869	0.417274
Oryza_barthii_pi.12.5200001.5300000.fasta	16358	85	26.3002	19.3404	1.28626	0.396689
Oryza_barthii_pi.1.25300001.25400000.fasta	92334	1658	523.278	377.251	1.431	0.406111
Oryza_barthii_pi.12.5300001.5400000.fasta	35187	509	121.706	115.815	0.187258	0.420227
Oryza_barthii_pi.1.25400001.25500000.fasta	95530	1287	374.547	292.836	1.03099	0.413144
Oryza_barthii_pi.12.5400001.5500000.fasta	52811	495	98.8169	112.629	-0.451378	0.394168
Oryza_barthii_pi.1.25500001.25600000.fasta	72308	883	188.021	200.912	-0.236828	0.442849
Oryza_barthii_pi.12.5500001.5600000.fasta	75352	1516	358.459	344.942	0.144848	0.407395
Oryza_barthii_pi.1.25600001.25700000.fasta	70756	724	139.333	164.735	-0.568676	0.429562
Oryza_barthii_pi.12.5600001.5700000.fasta	74788	672	166.641	152.903	0.331245	0.385174
Oryza_barthii_pi.1.25700001.25800000.fasta	81401	727	159.778	165.417	-0.125733	0.439331
Oryza_barthii_pi.12.5700001.5800000.fasta	77334	914	240.51	207.966	0.577637	0.397386
Oryza_barthii_pi.1.25800001.25900000.fasta	68566	912	226.943	207.511	0.345656	0.428294
Oryza_barthii_pi.12.5800001.5900000.fasta	84755	1429	478.768	325.146	1.74616	0.413927
Oryza_barthii_pi.1.25900001.26000000.fasta	84405	726	199.633	165.19	0.768974	0.428793
Oryza_barthii_pi.12.5900001.6000000.fasta	32854	416	106.044	94.6541	0.442373	0.401518
Oryza_barthii_pi.1.26000001.26100000.fasta	82907	1109	334.974	252.335	1.2096	0.440504
Oryza_barthii_pi.12.6000001.6100000.fasta	15529	442	96.2586	100.57	-0.157671	0.410683
Oryza_barthii_pi.1.2600001.2700000.fasta	87518	712	181.118	162.004	0.435078	0.424364
Oryza_barthii_pi.12.600001.700000.fasta	90709	1352	367.639	307.626	0.720902	0.425786
Oryza_barthii_pi.1.26100001.26200000.fasta	91647	970	282.62	220.708	1.03566	0.416681
Oryza_barthii_pi.12.6100001.6200000.fasta	58859	1134	280.617	258.024	0.323434	0.417315
Oryza_barthii_pi.1.26200001.26300000.fasta	76566	1082	331.398	246.192	1.27821	0.417036
Oryza_barthii_pi.12.6200001.6300000.fasta	53541	862	192.761	196.134	-0.0634785	0.399339
Oryza_barthii_pi.1.26300001.26400000.fasta	73845	708	194.402	161.094	0.762447	0.452816
Oryza_barthii_pi.12.6300001.6400000.fasta	29676	347	91.9545	78.9543	0.604428	0.41373
Oryza_barthii_pi.1.26400001.26500000.fasta	87528	934	275.049	212.517	1.08622	0.428917
Oryza_barthii_pi.12.6400001.6500000.fasta	51234	777	202.856	176.794	0.543814	0.416968
Oryza_barthii_pi.1.26500001.26600000.fasta	69464	560	159.702	127.419	0.93321	0.421453
Oryza_barthii_pi.12.6500001.6600000.fasta	56064	909	177.359	206.828	-0.52593	0.386418
Oryza_barthii_pi.1.26600001.26700000.fasta	74854	938	296.456	213.427	1.43613	0.41942
Oryza_barthii_pi.12.6600001.6700000.fasta	26129	268	51.6101	60.9791	-0.562532	0.403655
Oryza_barthii_pi.1.26700001.26800000.fasta	85552	1298	329.126	295.339	0.422709	0.444633
Oryza_barthii_pi.12.6700001.6800000.fasta	74788	938	210.911	213.427	-0.0435232	0.403541
Oryza_barthii_pi.1.26800001.26900000.fasta	75399	927	271.065	210.924	1.05255	0.414235
Oryza_barthii_pi.12.6800001.6900000.fasta	66209	658	131.426	149.717	-0.450374	0.400277
Oryza_barthii_pi.1.26900001.27000000.fasta	44115	367	80.1226	83.505	-0.148758	0.43633
Oryza_barthii_pi.12.6900001.7000000.fasta	62527	903	241.719	205.463	0.651328	0.408808
Oryza_barthii_pi.1.27000001.27100000.fasta	90367	937	253.098	213.199	0.690841	0.447224
Oryza_barthii_pi.12.7000001.7100000.fasta	39920	569	150.566	129.467	0.600315	0.405179
Oryza_barthii_pi.1.2700001.2800000.fasta	89002	797	185.261	181.345	0.0796706	0.410546
Oryza_barthii_pi.12.700001.800000.fasta	83599	965	259.688	219.57	0.674558	0.41236
Oryza_barthii_pi.1.27100001.27200000.fasta	95680	770	209.248	175.201	0.716871	0.420269
Oryza_barthii_pi.12.7100001.7200000.fasta	78830	1072	333.294	243.916	1.35325	0.407968
Oryza_barthii_pi.1.27200001.27300000.fasta	93270	720	150.163	163.824	-0.307532	0.427569
Oryza_barthii_pi.12.7200001.7300000.fasta	80007	1302	402.55	296.249	1.32585	0.413835
Oryza_barthii_pi.1.27300001.27400000.fasta	83073	797	191.795	181.345	0.212614	0.434231
Oryza_barthii_pi.12.7300001.7400000.fasta	88112	1058	247.932	240.731	0.11047	0.412675
Oryza_barthii_pi.1.27400001.27500000.fasta	40901	564	149.227	128.329	0.599843	0.470293
Oryza_barthii_pi.12.7400001.7500000.fasta	86830	970	194.306	220.708	-0.441643	0.402069
Oryza_barthii_pi.1.27500001.27600000.fasta	89166	848	174.712	192.949	-0.348782	0.429436
Oryza_barthii_pi.12.7500001.7600000.fasta	91883	1462	347.524	332.655	0.165201	0.400753
Oryza_barthii_pi.1.27600001.27700000.fasta	97961	735	140.055	167.237	-0.599482	0.421606
Oryza_barthii_pi.12.7600001.7700000.fasta	90791	895	207.226	203.643	0.0649389	0.405239
Oryza_barthii_pi.1.27700001.27800000.fasta	94649	778	212.068	177.021	0.730357	0.421548
Oryza_barthii_pi.12.7700001.7800000.fasta	64021	977	225.946	222.301	0.0605447	0.393655
Oryza_barthii_pi.1.27800001.27900000.fasta	87020	1029	259.963	234.132	0.407392	0.457826
Oryza_barthii_pi.12.7800001.7900000.fasta	61282	1241	188.194	282.37	-1.2322	0.400103
Oryza_barthii_pi.1.27900001.28000000.fasta	89437	667	183.834	151.765	0.779006	0.422197
Oryza_barthii_pi.12.7900001.8000000.fasta	71106	1299	304.826	295.567	0.115751	0.417539
Oryza_barthii_pi.1.28000001.28100000.fasta	84590	419	97.572	95.3367	0.0861997	0.425179
Oryza_barthii_pi.12.8000001.8100000.fasta	78051	1145	236.578	260.526	-0.339547	0.40689
Oryza_barthii_pi.1.2800001.2900000.fasta	78449	528	116.838	120.138	-0.101131	0.450888
Oryza_barthii_pi.12.800001.900000.fasta	77055	676	168.7	153.813	0.356834	0.421525
Oryza_barthii_pi.1.28100001.28200000.fasta	96403	827	197.368	188.171	0.180353	0.422791
Oryza_barthii_pi.12.8100001.8200000.fasta	64131	1123	291.473	255.521	0.519697	0.40862
Oryza_barthii_pi.1.28200001.28300000.fasta	88634	560	115.793	127.419	-0.336086	0.422261
Oryza_barthii_pi.12.8200001.8300000.fasta	62321	1469	399.038	334.247	0.716435	0.419816
Oryza_barthii_pi.1.28300001.28400000.fasta	91090	1125	223.98	255.976	-0.461678	0.448129
Oryza_barthii_pi.12.8300001.8400000.fasta	85575	1196	345.052	272.131	0.989925	0.389389
Oryza_barthii_pi.1.28400001.28500000.fasta	93265	1114	199.092	253.473	-0.792421	0.431286
Oryza_barthii_pi.12.8400001.8500000.fasta	52455	1069	279.399	243.234	0.549109	0.424261
Oryza_barthii_pi.1.28500001.28600000.fasta	87601	1197	268.056	272.358	-0.0583544	0.453786
Oryza_barthii_pi.12.8500001.8600000.fasta	31431	627	138.189	142.664	-0.11559	0.423476
Oryza_barthii_pi.1.28600001.28700000.fasta	90425	1115	282.053	253.7	0.412772	0.427158
Oryza_barthii_pi.12.8600001.8700000.fasta	40094	1144	271.462	260.299	0.158406	0.407205
Oryza_barthii_pi.1.28700001.28800000.fasta	79033	852	222.664	193.859	0.548347	0.419288
Oryza_barthii_pi.12.8700001.8800000.fasta	44846	675	167.704	153.585	0.338917	0.391473
Oryza_barthii_pi.1.28800001.28900000.fasta	80606	790	197.123	179.752	0.356535	0.451031
Oryza_barthii_pi.12.8800001.8900000.fasta	77183	1175	229.595	267.352	-0.521697	0.408038
Oryza_barthii_pi.1.28900001.29000000.fasta	87706	1004	316.323	228.444	1.42039	0.447481
Oryza_barthii_pi.12.8900001.9000000.fasta	42595	664	146.966	151.083	-0.100452	0.398338
Oryza_barthii_pi.1.29000001.29100000.fasta	46168	520	149.421	118.318	0.967873	0.416181
Oryza_barthii_pi.12.9000001.9100000.fasta	51860	765	172.583	174.063	-0.0313702	0.41264
Oryza_barthii_pi.12.900001.1000000.fasta	87461	843	190.508	191.811	-0.0250727	0.42281
Oryza_barthii_pi.1.2900001.3000000.fasta	65395	877	241.191	199.547	0.770212	0.44126
Oryza_barthii_pi.1.29100001.29200000.fasta	91423	603	156.631	137.203	0.521775	0.460361
Oryza_barthii_pi.12.9100001.9200000.fasta	61652	1414	442.85	321.733	1.39126	0.432815
Oryza_barthii_pi.1.29200001.29300000.fasta	87269	890	258.905	202.505	1.02795	0.443298
Oryza_barthii_pi.12.9200001.9300000.fasta	90515	1603	303.207	364.737	-0.62362	0.38753
Oryza_barthii_pi.1.29300001.29400000.fasta	73248	689	194.192	156.771	0.880109	0.425779
Oryza_barthii_pi.12.9300001.9400000.fasta	48705	845	205.889	192.266	0.261457	0.396407
Oryza_barthii_pi.1.29400001.29500000.fasta	89002	514	123.295	116.952	0.199666	0.419135
Oryza_barthii_pi.12.9400001.9500000.fasta	25069	343	81.6038	78.0442	0.167414	0.422904
Oryza_barthii_pi.1.29500001.29600000.fasta	85120	580	123.51	131.97	-0.236148	0.447449
Oryza_barthii_pi.12.9500001.9600000.fasta	86383	1195	239.733	271.903	-0.437083	0.402744
Oryza_barthii_pi.1.29600001.29700000.fasta	87504	703	183.753	159.956	0.548578	0.429368
Oryza_barthii_pi.12.9600001.9700000.fasta	45964	846	186.44	192.494	-0.116059	0.448607
Oryza_barthii_pi.1.29700001.29800000.fasta	91330	769	214.491	174.974	0.833121	0.419575
Oryza_barthii_pi.12.9700001.9800000.fasta	76412	1182	243.654	268.945	-0.347385	0.420128
Oryza_barthii_pi.1.29800001.29900000.fasta	92764	840	200.248	191.129	0.176063	0.430187
Oryza_barthii_pi.12.9800001.9900000.fasta	67098	1235	287.804	281.004	0.0893931	0.417455
Oryza_barthii_pi.12.9900001.10000000.fasta	74899	855	268.601	194.542	1.40488	0.397194
Oryza_barthii_pi.1.29900001.30000000.fasta	97293	559	111.364	127.191	-0.458351	0.442005
Oryza_barthii_pi.1.30000001.30100000.fasta	97734	778	194.336	177.021	0.360821	0.432838
Oryza_barthii_pi.1.3000001.3100000.fasta	81935	596	169.861	135.61	0.930595	0.461081
Oryza_barthii_pi.1.300001.400000.fasta	94034	463	85.1366	105.348	-0.705846	0.40326
Oryza_barthii_pi.1.30100001.30200000.fasta	90414	739	202.188	168.148	0.746676	0.422942
Oryza_barthii_pi.1.30200001.30300000.fasta	95038	1124	280.403	255.748	0.356074	0.434629
Oryza_barthii_pi.1.30300001.30400000.fasta	92376	615	149.845	139.933	0.261015	0.434277
Oryza_barthii_pi.1.30400001.30500000.fasta	83528	608	138.758	138.341	0.0111177	0.444828
Oryza_barthii_pi.1.30500001.30600000.fasta	91982	714	178.151	162.459	0.356195	0.451701
Oryza_barthii_pi.1.30600001.30700000.fasta	88829	679	180.653	154.496	0.624227	0.429342
Oryza_barthii_pi.1.30700001.30800000.fasta	91097	602	120.795	136.975	-0.43526	0.432632
Oryza_barthii_pi.1.30800001.30900000.fasta	96383	635	157.025	144.484	0.319911	0.430927
Oryza_barthii_pi.1.30900001.31000000.fasta	92664	936	237.169	212.972	0.419414	0.449699
Oryza_barthii_pi.1.31000001.31100000.fasta	86201	622	130.41	141.526	-0.289457	0.447404
Oryza_barthii_pi.1.3100001.3200000.fasta	69326	975	248.932	221.846	0.450786	0.434557
Oryza_barthii_pi.1.31100001.31200000.fasta	73309	400	100.25	91.0136	0.372975	0.440183
Oryza_barthii_pi.1.31200001.31300000.fasta	91990	1114	279.815	253.473	0.383847	0.465076
Oryza_barthii_pi.1.31300001.31400000.fasta	97771	514	99.9709	116.952	-0.534556	0.442474
Oryza_barthii_pi.1.31400001.31500000.fasta	72780	416	87.3322	94.6541	-0.284378	0.454601
Oryza_barthii_pi.1.31500001.31600000.fasta	92447	603	136.825	137.203	-0.0101614	0.423687
Oryza_barthii_pi.1.31600001.31700000.fasta	97608	539	104.499	122.641	-0.544731	0.432981
Oryza_barthii_pi.1.31700001.31800000.fasta	91550	861	184.428	195.907	-0.216236	0.45175
Oryza_barthii_pi.1.31800001.31900000.fasta	97618	667	100.056	151.765	-1.2561	0.435139
Oryza_barthii_pi.1.31900001.32000000.fasta	90809	766	158.36	174.291	-0.337176	0.445572
Oryza_barthii_pi.1.32000001.32100000.fasta	91106	723	174.752	164.507	0.229661	0.443096
Oryza_barthii_pi.1.3200001.3300000.fasta	51248	590	166.441	134.245	0.883626	0.420817
Oryza_barthii_pi.1.32100001.32200000.fasta	96742	650	130.517	147.897	-0.433168	0.418556
Oryza_barthii_pi.1.32200001.32300000.fasta	83196	928	269.122	211.152	1.01346	0.442113
Oryza_barthii_pi.1.32300001.32400000.fasta	91810	815	188.82	185.44	0.0672581	0.437049
Oryza_barthii_pi.1.32400001.32500000.fasta	83919	876	187.156	199.32	-0.225228	0.421366
Oryza_barthii_pi.1.32500001.32600000.fasta	92746	833	159.167	189.536	-0.591237	0.423609
Oryza_barthii_pi.1.32600001.32700000.fasta	96469	688	120.564	156.543	-0.847425	0.411315
Oryza_barthii_pi.1.32700001.32800000.fasta	94241	762	157.62	173.381	-0.335328	0.440853
Oryza_barthii_pi.1.32800001.32900000.fasta	96309	854	187.691	194.314	-0.125791	0.426163
Oryza_barthii_pi.1.32900001.33000000.fasta	86819	743	173.206	169.058	0.0905111	0.420243
Oryza_barthii_pi.1.33000001.33100000.fasta	74119	587	127.555	133.562	-0.165718	0.437177
Oryza_barthii_pi.1.3300001.3400000.fasta	82653	629	172.66	143.119	0.760743	0.423647
Oryza_barthii_pi.1.33100001.33200000.fasta	55041	473	144.796	107.624	1.27088	0.43438
Oryza_barthii_pi.1.33200001.33300000.fasta	80849	558	120.376	126.964	-0.191119	0.43324
Oryza_barthii_pi.1.33300001.33400000.fasta	91669	1131	269.904	257.341	0.180326	0.449889
Oryza_barthii_pi.1.33400001.33500000.fasta	81517	986	249.878	224.348	0.420139	0.440767
Oryza_barthii_pi.1.33500001.33600000.fasta	30567	71	9.89842	16.1549	-1.375	0.41966
Oryza_barthii_pi.1.33600001.33700000.fasta	69884	624	130.081	141.981	-0.3089	0.457722
Oryza_barthii_pi.1.33700001.33800000.fasta	92028	1269	261.24	288.741	-0.3519	0.430001
Oryza_barthii_pi.1.33800001.33900000.fasta	62642	465	83.53	105.803	-0.774523	0.46176
Oryza_barthii_pi.1.33900001.34000000.fasta	85172	728	140.587	165.645	-0.557908	0.436281
Oryza_barthii_pi.1.34000001.34100000.fasta	74120	722	162.958	164.28	-0.0296594	0.447268
Oryza_barthii_pi.1.3400001.3500000.fasta	98057	533	125.89	121.276	0.140122	0.419472
Oryza_barthii_pi.1.34100001.34200000.fasta	92677	737	165.449	167.693	-0.0493525	0.439876
Oryza_barthii_pi.1.34200001.34300000.fasta	74161	1311	340.709	298.297	0.525369	0.431677
Oryza_barthii_pi.1.34300001.34400000.fasta	84544	959	181.687	218.205	-0.617855	0.413025
Oryza_barthii_pi.1.34400001.34500000.fasta	82112	1173	328.627	266.897	0.854374	0.414992
Oryza_barthii_pi.1.34500001.34600000.fasta	90126	1000	236.314	227.534	0.142471	0.439364
Oryza_barthii_pi.1.34600001.34700000.fasta	96524	741	132.287	168.603	-0.794444	0.436766
Oryza_barthii_pi.1.34700001.34800000.fasta	86093	704	119.265	160.184	-0.941971	0.42226
Oryza_barthii_pi.1.34800001.34900000.fasta	87501	705	161.619	160.411	0.0277568	0.416368
Oryza_barthii_pi.1.34900001.35000000.fasta	83839	991	192.003	225.486	-0.548268	0.425488
Oryza_barthii_pi.1.35000001.35100000.fasta	73632	599	128.486	136.293	-0.211054	0.429747
Oryza_barthii_pi.1.3500001.3600000.fasta	96683	760	147.836	172.926	-0.535202	0.416591
Oryza_barthii_pi.1.35100001.35200000.fasta	93619	923	255.295	210.014	0.795893	0.460364
Oryza_barthii_pi.1.35200001.35300000.fasta	64526	710	172.274	161.549	0.24481	0.445223
Oryza_barthii_pi.1.35300001.35400000.fasta	83764	451	106.388	102.618	0.13514	0.430118
Oryza_barthii_pi.1.35400001.35500000.fasta	83608	486	113.341	110.582	0.0918342	0.45329
Oryza_barthii_pi.1.35500001.35600000.fasta	90979	841	169.181	191.356	-0.427621	0.461926
Oryza_barthii_pi.1.35600001.35700000.fasta	84623	506	114.282	115.132	-0.027198	0.42292
Oryza_barthii_pi.1.35700001.35800000.fasta	96684	605	123.639	137.658	-0.375275	0.419563
Oryza_barthii_pi.1.35800001.35900000.fasta	97876	753	150.358	171.333	-0.451562	0.442686
Oryza_barthii_pi.1.35900001.36000000.fasta	91344	599	143.047	136.293	0.182596	0.412487
Oryza_barthii_pi.1.36000001.36100000.fasta	92752	646	130.959	146.987	-0.401927	0.458952
Oryza_barthii_pi.1.3600001.3700000.fasta	93285	630	161.336	143.346	0.462541	0.443868
Oryza_barthii_pi.1.36100001.36200000.fasta	97049	595	117.836	135.383	-0.477544	0.4285
Oryza_barthii_pi.1.36200001.36300000.fasta	96655	716	157.578	162.914	-0.120796	0.439969
Oryza_barthii_pi.1.36300001.36400000.fasta	85632	1090	313.527	248.012	0.975622	0.433944
Oryza_barthii_pi.1.36400001.36500000.fasta	96439	1076	328.074	244.827	1.25577	0.440017
Oryza_barthii_pi.1.36500001.36600000.fasta	49005	488	133.132	111.037	0.732346	0.437654
Oryza_barthii_pi.1.36600001.36700000.fasta	92816	618	146.342	140.616	0.150058	0.438991
Oryza_barthii_pi.1.36700001.36800000.fasta	90859	560	113.786	127.419	-0.394088	0.438342
Oryza_barthii_pi.1.36800001.36900000.fasta	56211	307	58.4575	69.8529	-0.598153	0.470177
Oryza_barthii_pi.1.36900001.37000000.fasta	78325	933	230.196	212.289	0.311378	0.435772
Oryza_barthii_pi.1.37000001.37100000.fasta	97726	799	214.862	181.8	0.67097	0.433092
Oryza_barthii_pi.1.3700001.3800000.fasta	65939	427	137.193	97.157	1.51519	0.416254
Oryza_barthii_pi.1.37100001.37200000.fasta	91394	690	192.272	156.998	0.828403	0.427546
Oryza_barthii_pi.1.37200001.37300000.fasta	64353	807	224.984	183.62	0.831162	0.437965
Oryza_barthii_pi.1.37300001.37400000.fasta	86920	582	120.471	132.425	-0.332545	0.438059
Oryza_barthii_pi.1.37400001.37500000.fasta	85849	952	263.818	216.612	0.804534	0.458207
Oryza_barthii_pi.1.37500001.37600000.fasta	94653	534	133.532	121.503	0.364557	0.435227
Oryza_barthii_pi.1.37600001.37700000.fasta	94026	470	106.939	106.941	-5.08562e-05	0.432714
Oryza_barthii_pi.1.37700001.37800000.fasta	95995	718	205.244	163.369	0.945266	0.436632
Oryza_barthii_pi.1.37800001.37900000.fasta	91923	894	220.286	203.415	0.306123	0.451689
Oryza_barthii_pi.1.37900001.38000000.fasta	96291	494	119.813	112.402	0.242688	0.431936
Oryza_barthii_pi.1.38000001.38100000.fasta	96710	625	167.947	142.209	0.667031	0.451459
Oryza_barthii_pi.1.3800001.3900000.fasta	81343	460	97.0246	104.666	-0.268574	0.427329
Oryza_barthii_pi.1.38100001.38200000.fasta	87389	646	139.602	146.987	-0.185202	0.453537
Oryza_barthii_pi.1.38200001.38300000.fasta	93788	1019	225.042	231.857	-0.108533	0.453687
Oryza_barthii_pi.1.38300001.38400000.fasta	83504	1001	219.861	227.762	-0.128085	0.439979
Oryza_barthii_pi.1.38400001.38500000.fasta	95423	497	120.989	113.084	0.257279	0.42342
Oryza_barthii_pi.1.38500001.38600000.fasta	93060	1090	316.197	248.012	1.01538	0.430847
Oryza_barthii_pi.1.38600001.38700000.fasta	95240	1071	226.679	243.689	-0.257785	0.444743
Oryza_barthii_pi.1.38700001.38800000.fasta	90861	1425	373.364	324.236	0.559978	0.430897
Oryza_barthii_pi.1.38800001.38900000.fasta	71530	692	189.295	157.454	0.745664	0.423943
Oryza_barthii_pi.1.38900001.39000000.fasta	95694	643	196.235	146.304	1.25794	0.450398
Oryza_barthii_pi.1.39000001.39100000.fasta	95439	680	234.905	154.723	1.91067	0.412702
Oryza_barthii_pi.1.3900001.4000000.fasta	88934	717	149.906	163.142	-0.299198	0.437558
Oryza_barthii_pi.1.39100001.39200000.fasta	77477	567	160.416	129.012	0.896655	0.407531
Oryza_barthii_pi.1.39200001.39300000.fasta	96936	1052	354.992	239.366	1.78387	0.415874
Oryza_barthii_pi.1.39300001.39400000.fasta	94101	1049	222.216	238.683	-0.25478	0.439604
Oryza_barthii_pi.1.39400001.39500000.fasta	89196	735	154.905	167.237	-0.27197	0.448192
Oryza_barthii_pi.1.39500001.39600000.fasta	90483	687	155.925	156.316	-0.00922301	0.436284
Oryza_barthii_pi.1.39600001.39700000.fasta	90681	373	67.8758	84.8702	-0.735508	0.432792
Oryza_barthii_pi.1.39700001.39800000.fasta	77247	483	108.993	109.899	-0.0303467	0.436426
Oryza_barthii_pi.1.39800001.39900000.fasta	96381	777	184.963	176.794	0.170462	0.443452
Oryza_barthii_pi.1.39900001.40000000.fasta	96331	603	138.079	137.203	0.0235309	0.410847
Oryza_barthii_pi.1.40000001.40100000.fasta	87924	748	219.661	170.195	1.07202	0.434757
Oryza_barthii_pi.1.4000001.4100000.fasta	96750	845	221.38	192.266	0.558792	0.410694
Oryza_barthii_pi.1.400001.500000.fasta	77301	990	140.178	225.259	-1.39456	0.412329
Oryza_barthii_pi.1.40100001.40200000.fasta	92356	442	89.7359	100.57	-0.396207	0.416206
Oryza_barthii_pi.1.40200001.40300000.fasta	92888	710	158.404	161.549	-0.0717921	0.433755
Oryza_barthii_pi.1.40300001.40400000.fasta	84983	1076	214.673	244.827	-0.454864	0.399473
Oryza_barthii_pi.1.40400001.40500000.fasta	96353	740	177.6	168.375	0.202078	0.406127
Oryza_barthii_pi.1.40500001.40600000.fasta	92277	626	132.829	142.436	-0.248589	0.413515
Oryza_barthii_pi.1.40600001.40700000.fasta	95523	760	155.094	172.926	-0.380382	0.413311
Oryza_barthii_pi.1.40700001.40800000.fasta	97681	598	125	136.065	-0.299644	0.396491
Oryza_barthii_pi.1.40800001.40900000.fasta	81691	922	186.869	209.786	-0.403252	0.428827
Oryza_barthii_pi.1.40900001.41000000.fasta	89526	997	246.039	226.851	0.31231	0.42347
Oryza_barthii_pi.1.41000001.41100000.fasta	90807	665	124.557	151.31	-0.651813	0.410189
Oryza_barthii_pi.1.4100001.4200000.fasta	81762	357	104.406	81.2296	1.04762	0.421471
Oryza_barthii_pi.1.41100001.41200000.fasta	87349	1837	496.626	417.98	0.69573	0.455384
Oryza_barthii_pi.1.41200001.41300000.fasta	95712	1125	268.297	255.976	0.177796	0.398194
Oryza_barthii_pi.1.41300001.41400000.fasta	86383	1019	213.163	231.857	-0.297724	0.472651
Oryza_barthii_pi.1.41400001.41500000.fasta	34735	119	27.2972	27.0765	0.0294223	0.404423
Oryza_barthii_pi.1.41500001.41600000.fasta	88334	1096	247.024	249.377	-0.034855	0.448462
